"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
21.3866180296606,1.04250246796179,0.373018810459639,0.000248855805406356,0.0255604352080438,"UBXN10"
38.1525863839222,1.75300485950539,0.607938769981206,0.000264942761993746,0.0260897834329719,"TWIST2"
81.9424686076384,-1.37661697724157,0.579315008169877,0.000290011268773052,0.0273063537457603,"CLDN8"
29.2094974682107,1.58857170420604,0.561102222159731,0.000290883220270129,0.0273063537457603,"NCS1"
25.3863884743133,1.3939639068175,0.500593204543318,0.000290202323806717,0.0273063537457603,"PROX1"
8.81105287367427,2.48466168296768,0.858997659188132,0.000296587391151244,0.0273284096132217,"KCND2"
14.1622660711748,1.15419626762934,0.416936876399118,0.000301348436410345,0.0273760199274187,"DYRK3"
13.6762678345543,1.14101065889486,0.423666276708506,0.000324687975757215,0.0277382442865436,"CACNA1D"
148.228004087276,-1.23031725301481,0.520431719217204,0.000314599438128188,0.0277382442865436,"CITED4"
33.602931038004,1.71495746990852,0.610407022911348,0.000322761692199328,0.0277382442865436,"IL15"
15.3576820093833,1.92151468280955,0.68218008285515,0.000322427543817203,0.0277382442865436,"PNMA2"
81.4538645850387,-2.60501465053111,0.593096108841486,0.000367622483982477,0.0295466158012694,"MAGEA4"
27.7444938234644,1.08165548792389,0.402037572885193,0.000371634875966476,0.0295931475306638,"F10"
25.6598090520745,1.64264063010075,0.602733156421996,0.000400623142241906,0.0305362382120244,"CD96"
4641.60595466982,-1.00941487289761,0.432794302178978,0.00040385722718632,0.0305362382120244,"CSHL1"
7181.25907705919,1.02973635107722,0.380455495687944,0.000400292674042744,0.0305362382120244,"IGFBP5"
23.4685796055497,1.26600251880276,0.475057769249649,0.000406239878352253,0.0305362382120244,"PAX8"
6.45506409762607,1.99026781306511,0.730980641682933,0.00040234354785458,0.0305362382120244,"PCDH19"
14.3958137636916,1.48968997283487,0.549017612993185,0.000422400122950506,0.0313158711842616,"COL9A3"
111.857412929372,1.26216148450828,0.471475441555828,0.000435092530723878,0.0316048162917145,"NBL1"
8.2542231429786,1.92792414925985,0.712957214533125,0.000442172160962225,0.0316890048689594,"S100A1"
